"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"182.61.200.83","287","902","292","","1000030614.66","","","no-cache","-1","211011_5X_1S","6423","LOWEST","","","-1","292","-1","6423","-1","","","6706","80","http/1.1","-1","3","http://dj1.baidu.com/v.gif?logactid=1234567890&showTab=10000&opType=showpv&mod=superman%3Alib&submod=index&superver=supernewplus&glogid=2793444301&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2793444563&sid=34650_34067_34749_34656_34741_34599_34584_34505_34107_34813_26350_34725_34418_34691_34682&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.7682777869908242","-1","0","","dj1.baidu.com:80","image/gif","Low","","","-1","-1","parser","B2E82974EBD55909CD264AB055AF2189","dj1.baidu.com","349","1000030614.66","","100","0","5544","","-1","http://www.baidu.com/","283","366","/v.gif?logactid=1234567890&showTab=10000&opType=showpv&mod=superman%3Alib&submod=index&superver=supernewplus&glogid=2793444301&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2793444563&sid=34650_34067_34749_34656_34741_34599_34584_34505_34107_34813_26350_34725_34418_34691_34682&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.7682777869908242","-1","37048","GET","879","6706","","200","-1","","","","6998","6706","6998","6998","6998","0","5544","6998","1454","37","38","1","0","","","",
"182.61.200.83","296","1655","295","","1000030614.68","","","no-cache","-1","211011_5X_1S","6921","LOWEST","","","-1","295","-1","6921","-1","","","7204","80","http/1.1","-1","3","http://dj2.baidu.com/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2793444301&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2793444563&sid=34650_34067_34749_34656_34741_34599_34584_34505_34107_34813_26350_34725_34418_34691_34682&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.9988904642498913&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E4%BA%8B%E6%95%85%E5%B7%B2%E8%87%B413%E4%BA%BA%E9%81%87%E9%9A%BE%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF%E4%B8%BA%E4%BD%95%E9%81%AD%E9%81%87%E7%BD%95%E8%A7%81%E7%A7%8B%E6%B1%9B%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%E5%B9%BF%E7%94%B5%E6%80%BB%E5%B1%80%E5%8A%9B%E6%8C%BA%E7%88%B1%E5%9B%BD%E7%88%B1%E6%B8%AF%E8%89%BA%E4%BA%BA%22%5D&pagenum=0","-1","0","","dj2.baidu.com:80","image/gif","Low","","","-1","-1","parser","B2E82974EBD55909CD264AB055AF2189","dj2.baidu.com","349","1000030614.68","","100","0","5551","","-1","http://www.baidu.com/","283","369","/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2793444301&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2793444563&sid=34650_34067_34749_34656_34741_34599_34584_34505_34107_34813_26350_34725_34418_34691_34682&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.9988904642498913&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E4%BA%8B%E6%95%85%E5%B7%B2%E8%87%B413%E4%BA%BA%E9%81%87%E9%9A%BE%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF%E4%B8%BA%E4%BD%95%E9%81%AD%E9%81%87%E7%BD%95%E8%A7%81%E7%A7%8B%E6%B1%9B%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%E5%B9%BF%E7%94%B5%E6%80%BB%E5%B1%80%E5%8A%9B%E6%8C%BA%E7%88%B1%E5%9B%BD%E7%88%B1%E6%B8%AF%E8%89%BA%E4%BA%BA%22%5D&pagenum=0","-1","37052","GET","1370","7204","","200","-1","","","","7499","7204","7499","7499","7499","0","5551","7499","1948","38","39","1","0","","","",
"110.242.69.147","70","353","224","","1000030614.73","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","224","100","-1","-1","2592000","564","7505","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/js/components/tips-e2ceadd14d.js","-1","564","","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","883","1000030614.73","","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","239","/static/superman/js/components/tips-e2ceadd14d.js","-1","42820","GET","-1","-1","","200","-1","","","","7729","7505","7729","7729","7729","0","7505","7729","224","39","40","1","0","0","","assetOnload",
"110.242.69.147","70","348","246","","1000030614.74","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","237","100","-1","-1","2592000","30327","7506","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/super_load-6a84afe42c.js","-1","10942","10942","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","10942","1000030614.74","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","238","/static/superman/js/super_load-6a84afe42c.js","-1","42818","GET","-1","-1","","200","-1","gzip","","","7752","7506","7743","7743","7752","9","7506","7752","246","40","41","1","0","3","","assetOnload",
"110.242.69.147","70","355","222","","1000030614.75","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","221","100","-1","-1","2592000","2068","7506","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/qrcode-0e4b67354f.js","-1","1291","1291","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","1291","1000030614.75","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","241","/static/superman/js/components/qrcode-0e4b67354f.js","-1","42824","GET","-1","-1","","200","-1","gzip","","","7728","7506","7727","7727","7728","1","7506","7728","222","41","42","1","0","2","","assetOnload",
"110.242.69.147","32","360","255","","1000030614.76","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","255","100","-1","-1","2592000","3521","7507","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/login_guide-b7c5639865.js","-1","1801","1801","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","1801","1000030614.76","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","237","/static/superman/js/components/login_guide-b7c5639865.js","-1","42816","GET","-1","-1","","200","-1","gzip","","","7762","7507","7762","7762","7762","0","7507","7762","255","42","43","1","0","0","","createScript",
"110.242.69.147","32","359","249","","1000030614.77","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","248","100","-1","-1","2592000","4398","7507","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/video-meet-7833028d86.js","-1","2094","2094","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","2094","1000030614.77","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","236","/static/superman/js/components/video-meet-7833028d86.js","-1","42814","GET","-1","-1","","200","-1","gzip","","","7756","7507","7755","7755","7756","1","7507","7756","249","43","44","1","0","0","","createScript",
"110.242.69.147","32","360","252","","1000030614.78","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","251","100","-1","-1","2592000","3540","7507","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/aging-tools-e41786b1c3.js","-1","1753","1753","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","1753","1000030614.78","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","240","/static/superman/js/components/aging-tools-e41786b1c3.js","-1","42822","GET","-1","-1","","200","-1","gzip","","","7759","7507","7758","7758","7759","1","7507","7759","252","44","45","1","0","0","","createScript",
"103.235.46.39","","640","362","","1000030614.79","","","","0","211011_5X_1S","-1","MEDIUM","","","-1","362","0","-1","-1","0","3834","7516","80","http/1.1","100","3","http://www.baidu.com/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","1734","1734","www.baidu.com:80","image/svg+xml","High","","","-1","-1","other","B2E82974EBD55909CD264AB055AF2189","www.baidu.com","2010","1000030614.79","0","100","0","-1","","-1","","-1","193","/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","57086","GET","-1","-1","","200","-1","gzip","","","7878","7516","7878","7878","7878","0","7516","7878","362","45","46","1","0","","","",
"110.242.69.147","70","340","249","","1000030614.81","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","242","100","-1","-1","2592000","42773","7756","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/js/ubase_5a7b0933.js","-1","15674","15674","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","15674","1000030614.81","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","238","/static/superui/js/ubase_5a7b0933.js","-1","42818","GET","-1","-1","","200","-1","gzip","","","8005","7756","7998","7998","8005","7","7756","8005","249","46","47","1","0","2","","assetOnload",
"110.242.69.147","32","367","1370","","1000030614.82","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","259","100","-1","-1","2592000","256786","7761","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","61068","61068","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","61068","1000030614.82","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","240","/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","42822","GET","-1","-1","","200","-1","gzip","","","9131","7761","8020","8020","9131","1111","7761","9131","1370","47","48","1","0","0","","createScript",
"110.242.69.147","32","359","268","","1000030614.83","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","268","100","-1","-1","2592000","4446","7761","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/guide_tips-d9e617f782.js","-1","2059","2059","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","2059","1000030614.83","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","236","/static/superman/js/components/guide_tips-d9e617f782.js","-1","42814","GET","-1","-1","","200","-1","gzip","","","8029","7761","8029","8029","8029","0","7761","8029","268","48","49","1","0","0","","createScript",
"110.242.69.147","32","368","1379","","1000030614.84","","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","","","-1","278","100","-1","-1","2592000","279487","7762","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","61969","61969","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 14:25:52 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","61969","1000030614.84","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","239","/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","42820","GET","-1","-1","","200","-1","gzip","","","9141","7762","8040","8040","9141","1101","7762","9141","1379","49","50","1","0","6","","createScript",
"","","0","351","","99999.99999.1","","","private, no-cache, no-store, proxy-revalidate, no-transform","-1","211011_5X_1S","-1","LOWEST","","","-1","351","-1","7508","-1","","","7870","","","-1","3","http://www.baidu.com/content-search.xml","-1","220","","pm/www.baidu.com:80","application/xml","","","Mon, 11 Oct 2021 14:35:53 GMT","-1","-1","","B2E82974EBD55909CD264AB055AF2189","www.baidu.com","220","99999.99999.1","","-1","0","-1","","-1","","362","409","/content-search.xml","-1","","","-1","7870","","200","-1","gzip","","","8221","7870","8221","8221","8221","0","7508","8221","713","50","51","1","0","","","",
"103.235.46.39","","605","355","","1000030614.85","","","","0","211011_5X_1S","-1","MEDIUM","","","-1","354","0","-1","-1","0","16958","7881","80","http/1.1","100","3","http://www.baidu.com/favicon.ico","-1","1966","1966","www.baidu.com:80","image/x-icon","High","","","-1","-1","other","B2E82974EBD55909CD264AB055AF2189","www.baidu.com","2242","1000030614.85","0","100","0","-1","","-1","","-1","193","/favicon.ico","-1","57086","GET","-1","-1","","200","-1","gzip","","","8236","7881","8235","8235","8236","1","7881","8236","355","51","52","1","0","","","",
"110.242.69.147","70","357","235","","1000030614.86","","","max-age=2592000","0","211011_5X_1S","-1","HIGHEST","","","-1","235","100","-1","-1","2592000","7979","8009","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/css/ubase_9376fdcf.css","-1","2452","2452","ss.bdimg.com:80","text/css","VeryHigh","224","Wed, 10 Nov 2021 14:25:53 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","ss.bdimg.com","2452","1000030614.86","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","238","/static/superui/css/ubase_9376fdcf.css","-1","42818","GET","-1","-1","","200","-1","gzip","","","8244","8009","8244","8244","8244","0","8009","8244","235","52","53","1","0","","","assetOnload",
"220.181.33.24","254","599","317","","1000030614.80","","","","0","211011_5X_1S","7729","LOWEST","","","-1","317","0","7731","-1","0","6472","8045","80","http/1.1","100","3","http://passport.baidu.com/passApi/js/wrapper.js?cdnversion=1633962352807&_=1633962349994","-1","2434","2434","passport.baidu.com:80","application/x-javascript","Low","95","","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","passport.baidu.com","2434","1000030614.80","0","100","0","7729","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","313","421","/passApi/js/wrapper.js?cdnversion=1633962352807&_=1633962349994","-1","48420","GET","0","8044","","200","-1","gzip","","","8362","8045","8362","8362","8362","0","7731","8362","630","53","54","1","0","1","","send",
"103.235.47.69","32","362","372","","1000030614.87","","","max-age=315360000","0","211011_5X_1S","-1","LOWEST","","","-1","356","100","-1","-1","305382020","62770","9136","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","19019","19019","s1.bdstatic.com:80","application/javascript","Low","70","Mon, 16 Jun 2031 02:46:14 GMT","-1","-1","script","B2E82974EBD55909CD264AB055AF2189","s1.bdstatic.com","19510","1000030614.87","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","243","/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","37980","GET","-1","-1","","200","-1","gzip","","","9508","9136","9492","9492","9508","16","9136","9508","372","54","55","1","0","1","1","createScript",
"220.181.38.251","","382","275","1","333E2193B78CB55EB35F924E447E0C5F","","","max-age=86400","-1","211011_5X_1S","4","HIGHEST","","","-1","273","-1","4","-1","","81","277","80","http/1.1","-1","3","http://baidu.com/","-1","81","","baidu.com:80","text/html","VeryHigh","","Tue, 12 Oct 2021 14:26:06 GMT","-1","-1","script","106DE4760019E6EFD94CBDAE63803C78","baidu.com","386","333E2193B78CB55EB35F924E447E0C5F","","100","0","3","","-1","","272","108","/","-1","48180","GET","1","276","","200","-1","","1","","552","277","550","550","552","2","3","552","548","0","1","2","0","","","",
"220.181.38.251","","345","277","","1000031418.4","","","","0","211011_5X_1S","-1","MEDIUM","","","-1","276","0","-1","-1","0","318","565","80","http/1.1","-1","3","http://baidu.com/favicon.ico","-1","318","","baidu.com:80","text/plain","High","","","-1","-1","other","106DE4760019E6EFD94CBDAE63803C78","baidu.com","556","1000031418.4","","100","0","-1","","-1","","-1","108","/favicon.ico","-1","48180","GET","-1","-1","","200","-1","","","","842","565","841","841","842","1","565","842","277","1","2","2","0","","","",
"104.193.88.123","","414","1008","","C6375688F6952D40305CE73506C315FC","","","private","-1","211011_5X_1S","562","HIGHEST","","","-1","369","-1","564","-1","","322543","755","80","http/1.1","100","3","http://www.baidu.com/","-1","82669","82669","www.baidu.com:80","text/html","VeryHigh","","Mon, 11 Oct 2021 14:25:17 GMT","-1","-1","other","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","82669","C6375688F6952D40305CE73506C315FC","0","100","0","562","","-1","","190","120","/","-1","47928","GET","0","754","","200","-1","gzip","","","1763","755","1124","1124","1763","639","564","1763","1198","2","3","2","0","23","1","",
"104.193.88.123","72","614","575","","1000031418.20","0","","max-age=315360000","0","211011_5X_1S","-1","MEDIUM","15444","","-1","368","100","564","100","315360000","15444","1741","80","http/1.1","-1","3","http://www.baidu.com/img/PCtm_d9c8750bed0b3c7d089fa7d55720d6cf.png","-1","15444","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","15734","1000031418.20","","100","0","-1","","-1","http://www.baidu.com/","196","121","/img/PCtm_d9c8750bed0b3c7d089fa7d55720d6cf.png","-1","47930","GET","-1","760","","200","-1","","","","2316","1741","2109","2109","2316","207","564","2316","771","3","4","2","0","","","",
"104.193.88.123","72","614","411","","1000031418.22","0","","max-age=315360000","0","211011_5X_1S","-1","LOWEST","24774","","-1","374","100","-1","100","315360000","24774","1763","80","http/1.1","-1","3","http://www.baidu.com/img/PCfb_5bf082d29588c07f842ccde3f97243ea.png","-1","24774","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","25064","1000031418.22","","100","0","-1","","-1","http://www.baidu.com/","-1","120","/img/PCfb_5bf082d29588c07f842ccde3f97243ea.png","-1","47928","GET","-1","-1","","200","-1","","","","2174","1763","2137","2137","2174","37","1763","2174","411","4","5","2","0","","","",
"104.193.88.123","72","600","375","","1000031418.23","0","","max-age=315360000","0","211011_5X_1S","-1","LOWEST","6617","","-1","369","100","1741","100","315360000","6617","1939","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result.png","-1","6617","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","6906","1000031418.23","","100","0","-1","","-1","http://www.baidu.com/","198","190","/img/flexible/logo/pc/result.png","-1","47944","GET","-1","1939","","200","-1","","","","2314","1939","2308","2308","2314","6","1741","2314","573","5","6","2","0","","","",
"104.193.88.123","72","602","395","","1000031418.24","0","","max-age=315360000","0","211011_5X_1S","-1","LOWEST","12802","","-1","380","100","1741","100","315360000","12802","1944","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result@2.png","-1","12802","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","13092","1000031418.24","","100","0","-1","","-1","http://www.baidu.com/","202","194","/img/flexible/logo/pc/result@2.png","-1","47946","GET","-1","1943","","200","-1","","","","2339","1944","2324","2324","2339","15","1741","2339","597","6","7","2","0","","","",
"110.242.69.147","217","355","676","","1000031418.42","","","max-age=2592000","0","211011_5X_1S","1739","MEDIUM","","","-1","228","100","1739","-1","2592000","143929","1953","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","48249","48249","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","48249","1000031418.42","0","100","0","1737","","-1","http://www.baidu.com/","213","152","/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","42882","GET","2","1952","","200","-1","gzip","","","2629","1953","2181","2181","2629","448","1737","2629","891","7","8","2","0","14","17","",
"110.242.69.147","71","394","247","","1000031418.12","0","","max-age=2592000","0","211011_5X_1S","1737","LOWEST","4735","","-1","247","100","1739","100","2592000","4735","1957","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","4735","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","5041","1000031418.12","","100","0","1737","","-1","http://www.baidu.com/","218","165","/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","42890","GET","0","1957","","200","-1","","","","2204","1957","2204","2204","2204","0","1739","2204","465","8","9","2","0","","","",
"110.242.69.147","71","392","252","","1000031418.13","0","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","2697","","-1","252","100","1739","100","2592000","2697","1961","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","2697","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","3002","1000031418.13","","100","0","-1","","-1","http://www.baidu.com/","222","153","/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","42884","GET","-1","1961","","200","-1","","","","2213","1961","2213","2213","2213","0","1739","2213","474","9","10","2","0","","","",
"110.242.69.147","71","391","256","","1000031418.14","0","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","3145","","-1","254","100","1739","100","2592000","3145","1962","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","3145","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","3450","1000031418.14","","100","0","-1","","-1","http://www.baidu.com/","223","157","/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","42886","GET","-1","1962","","200","-1","","","","2218","1962","2216","2216","2218","2","1739","2218","479","10","11","2","0","","","",
"110.242.69.147","71","392","255","","1000031418.15","0","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","2123","","-1","253","100","1739","100","2592000","2123","1968","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","2123","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","2428","1000031418.15","","100","0","-1","","-1","http://www.baidu.com/","229","169","/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","42892","GET","-1","1968","","200","-1","","","","2223","1968","2221","2221","2223","2","1739","2223","484","11","12","2","0","","","",
"110.242.69.147","71","394","254","","1000031418.16","0","","max-age=2592000","0","211011_5X_1S","-1","LOWEST","4899","","-1","247","100","1739","100","2592000","4899","1981","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","4899","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","ss.bdimg.com","5205","1000031418.16","","100","0","-1","","-1","http://www.baidu.com/","242","161","/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","42888","GET","-1","1981","","200","-1","","","","2235","1981","2228","2228","2235","7","1739","2235","496","12","13","2","0","","","",
"103.235.47.69","223","354","400","","1000031418.44","","","max-age=315360000","0","211011_5X_1S","1765","LOW","","","-1","382","100","1765","-1","285874433","41984","2131","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/bundles/polyfill_9354efa.js","-1","13522","13522","s1.bdstatic.com:80","application/javascript","Medium","","Sat, 02 Nov 2030 08:00:01 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","s1.bdstatic.com","14014","1000031418.44","0","100","0","1765","","-1","http://www.baidu.com/","365","216","/r/www/cache/static/bundles/polyfill_9354efa.js","-1","38052","GET","0","2130","","200","-1","gzip","","","2531","2131","2513","2513","2531","18","1765","2531","765","13","14","2","0","9","","",
"104.193.88.123","72","594","374","","1000031418.25","0","","max-age=315360000","0","211011_5X_1S","-1","LOWEST","7707","","-1","363","100","-1","100","315360000","7707","2205","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/peak-result.png","-1","7707","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 14:26:08 GMT","-1","-1","parser","106DE4760019E6EFD94CBDAE63803C78","www.baidu.com","7996","1000031418.25","","100","0","-1","","-1","http://www.baidu.com/","-1","120","/img/flexible/logo/pc/peak-result.png","-1","47928","GET","-1","-1","","200","-1","","","","2579","2205","2568","2568","2579","11","2205","2579","374","14","15","2","0","","","",
