"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"104.193.88.77","259","777","372","","1000017398.72","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","372","0","-1","-1","0","53","4893","80","http/1.1","-1","3","http://www.baidu.com/sugrec?prod=pc_his&from=pc_web&json=1&sid=34652_34447_34067_31254_34711_34584_34517_34706_26350_34761_34417_34691_34675&hisdata=&_t=1633980224437&req=2&csor=0","-1","53","","www.baidu.com:80","text/plain","High","308","","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","www.baidu.com","170","1000017398.72","","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","183","/sugrec?prod=pc_his&from=pc_web&json=1&sid=34652_34447_34067_31254_34711_34584_34517_34706_26350_34761_34417_34691_34675&hisdata=&_t=1633980224437&req=2&csor=0","-1","48684","GET","-1","-1","","200","-1","","","","5265","4893","5265","5265","5265","0","4893","5265","372","36","37","1","0","","","send",
"182.61.200.83","296","1722","288","","1000017398.68","","","no-cache","-1","211011_ZY_37","4748","LOWEST","","","-1","288","-1","4748","-1","","","5043","80","http/1.1","-1","3","http://dj2.baidu.com/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2430345455&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2430345598&sid=34644_34439_34067_34656_34712_34584_34504_34107_34813_26350_34416_34473_34691_34681&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.6065530295146784&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E5%B7%B2%E8%87%B413%E6%AD%BB%201%E4%BA%BA%E4%BB%8D%E5%A4%B1%E8%81%94%22%2C%22%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%20%E6%B2%B3%E5%8C%97%E4%B9%A6%E8%AE%B0%3A%E4%B8%8D%E6%83%9C%E4%BB%A3%E4%BB%B7%E6%90%9C%E6%95%91%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%A4%9A%E5%9C%B0%E5%8A%A0%E5%A4%A7%E4%BF%9D%E9%9A%9C%E6%80%A7%E7%A7%9F%E8%B5%81%E4%BD%8F%E6%88%BF%E4%BE%9B%E7%BB%99%22%5D&pagenum=0","-1","0","","dj2.baidu.com:80","image/gif","Low","","","-1","-1","parser","01A18D4EBB50B8FD0652F2375E29C677","dj2.baidu.com","349","1000017398.68","","100","0","4183","","-1","http://www.baidu.com/","295","345","/v.gif?mod=superman%3Acomponents&submod=hotsearch&utype=undefined&superver=supernewplus&portrait=undefined&glogid=2430345455&type=2011&pid=315&isLogin=0&version=PCHome&terminal=PC&qid=2430345598&sid=34644_34439_34067_34656_34712_34584_34504_34107_34813_26350_34416_34473_34691_34681&super_frm=&from_login=&from_reg=&query=&curcard=2&curcardtab=&_r=0.6065530295146784&m=superman%3Acomponents_hotsearchShow&showType=hotword&words=%5B%22%E6%B2%B3%E5%8C%97%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%E5%B7%B2%E8%87%B413%E6%AD%BB%201%E4%BA%BA%E4%BB%8D%E5%A4%B1%E8%81%94%22%2C%22%E7%8F%AD%E8%BD%A6%E5%9D%A0%E6%B2%B3%20%E6%B2%B3%E5%8C%97%E4%B9%A6%E8%AE%B0%3A%E4%B8%8D%E6%83%9C%E4%BB%A3%E4%BB%B7%E6%90%9C%E6%95%91%22%2C%22%E5%85%A8%E5%9B%BD%E7%96%AB%E6%83%85%E9%AB%98%E9%A3%8E%E9%99%A9%E5%9C%B0%E5%8C%BA%E6%B8%85%E9%9B%B6%22%2C%22%23%E8%AF%BA%E5%A5%96%E6%88%90%E6%9E%9C%E6%80%8E%E6%A0%B7%E5%BD%B1%E5%93%8D%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%23%22%2C%22%E5%B1%B1%E8%A5%BF284.96%E4%B8%87%E4%BA%A9%E5%86%9C%E4%BD%9C%E7%89%A9%E5%8F%97%E7%81%BE%22%2C%22%E5%A4%9A%E5%9C%B0%E5%8A%A0%E5%A4%A7%E4%BF%9D%E9%9A%9C%E6%80%A7%E7%A7%9F%E8%B5%81%E4%BD%8F%E6%88%BF%E4%BE%9B%E7%BB%99%22%5D&pagenum=0","-1","47466","GET","565","5043","","200","-1","","","","5331","5043","5331","5331","5331","0","4183","5331","1148","37","38","1","0","","","",
"110.242.69.147","70","353","222","","1000017398.73","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","222","100","-1","-1","2592000","564","5337","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/js/components/tips-e2ceadd14d.js","-1","564","","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:23:44 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","883","1000017398.73","","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","228","/static/superman/js/components/tips-e2ceadd14d.js","-1","53230","GET","-1","-1","","200","-1","","","","5559","5337","5559","5559","5559","0","5337","5559","222","38","39","1","0","1","","assetOnload",
"110.242.69.147","70","348","431","","1000017398.74","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","220","100","-1","-1","2592000","30327","5338","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/super_load-6a84afe42c.js","-1","10942","10942","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:23:44 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","10942","1000017398.74","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","231","/static/superman/js/super_load-6a84afe42c.js","-1","53236","GET","-1","-1","","200","-1","gzip","","","5769","5338","5558","5558","5769","211","5338","5769","431","39","40","1","0","3","","assetOnload",
"110.242.69.147","70","355","228","","1000017398.75","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","228","100","-1","-1","2592000","2068","5339","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/qrcode-0e4b67354f.js","-1","1291","1291","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:23:44 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","1291","1000017398.75","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","226","/static/superman/js/components/qrcode-0e4b67354f.js","-1","53226","GET","-1","-1","","200","-1","gzip","","","5567","5339","5567","5567","5567","0","5339","5567","228","40","41","1","0","2","","assetOnload",
"110.242.69.147","32","360","243","","1000017398.76","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","242","100","-1","-1","2592000","3521","5339","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/login_guide-b7c5639865.js","-1","1801","1801","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","1801","1000017398.76","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","229","/static/superman/js/components/login_guide-b7c5639865.js","-1","53232","GET","-1","-1","","200","-1","gzip","","","5582","5339","5581","5581","5582","1","5339","5582","243","41","42","1","0","0","","createScript",
"110.242.69.147","32","359","248","","1000017398.77","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","248","100","-1","-1","2592000","4398","5339","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/video-meet-7833028d86.js","-1","2094","2094","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","2094","1000017398.77","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","227","/static/superman/js/components/video-meet-7833028d86.js","-1","53228","GET","-1","-1","","200","-1","gzip","","","5587","5339","5587","5587","5587","0","5339","5587","248","42","43","1","0","0","","createScript",
"110.242.69.147","32","360","239","","1000017398.78","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","239","100","-1","-1","2592000","3540","5340","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/aging-tools-e41786b1c3.js","-1","1753","1753","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:44 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","1753","1000017398.78","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","230","/static/superman/js/components/aging-tools-e41786b1c3.js","-1","53234","GET","-1","-1","","200","-1","gzip","","","5579","5340","5579","5579","5579","0","5340","5579","239","43","44","1","0","0","","createScript",
"104.193.88.77","","658","370","","1000017398.80","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","369","0","-1","-1","0","3834","5351","80","http/1.1","100","3","http://www.baidu.com/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","1734","1734","www.baidu.com:80","image/svg+xml","High","","","-1","-1","other","01A18D4EBB50B8FD0652F2375E29C677","www.baidu.com","2010","1000017398.80","0","100","0","-1","","-1","","-1","183","/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","48684","GET","-1","-1","","200","-1","gzip","","","5721","5351","5720","5720","5721","1","5351","5721","370","44","45","1","0","","","",
"","","0","356","","99999.99999.1","","","private, no-cache, no-store, proxy-revalidate, no-transform","-1","211011_ZY_37","-1","LOWEST","","","-1","356","-1","5340","-1","","","5547","","","-1","3","http://www.baidu.com/content-search.xml","-1","220","","pm/www.baidu.com:80","application/xml","","","Mon, 11 Oct 2021 19:33:45 GMT","-1","-1","","01A18D4EBB50B8FD0652F2375E29C677","www.baidu.com","220","99999.99999.1","","-1","0","-1","","-1","","207","401","/content-search.xml","-1","","","-1","5547","","200","-1","gzip","","","5903","5547","5903","5903","5903","0","5340","5903","563","45","46","1","0","","","",
"110.242.69.147","32","368","693","","1000017398.82","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","231","100","-1","-1","2592000","279487","5582","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","61978","61978","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","61978","1000017398.82","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","230","/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","53234","GET","-1","-1","","200","-1","gzip","","","6275","5582","5813","5813","6275","462","5582","6275","693","46","47","1","0","1","","createScript",
"110.242.69.147","32","367","977","","1000017398.83","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","248","100","-1","-1","2592000","256786","5590","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","61073","61073","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","61073","1000017398.83","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","227","/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","53228","GET","-1","-1","","200","-1","gzip","","","6567","5590","5838","5838","6567","729","5590","6567","977","47","48","1","0","6","","createScript",
"110.242.69.147","32","359","263","","1000017398.84","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","263","100","-1","-1","2592000","4446","5590","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/guide_tips-d9e617f782.js","-1","2059","2059","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","2059","1000017398.84","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","229","/static/superman/js/components/guide_tips-d9e617f782.js","-1","53232","GET","-1","-1","","200","-1","gzip","","","5853","5590","5853","5853","5853","0","5590","5853","263","48","49","1","0","0","","createScript",
"104.193.88.77","","623","382","","1000017398.85","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","381","0","-1","-1","0","16958","5723","80","http/1.1","100","3","http://www.baidu.com/favicon.ico","-1","1966","1966","www.baidu.com:80","image/x-icon","High","","","-1","-1","other","01A18D4EBB50B8FD0652F2375E29C677","www.baidu.com","2242","1000017398.85","0","100","0","-1","","-1","","-1","183","/favicon.ico","-1","48684","GET","-1","-1","","200","-1","gzip","","","6105","5723","6104","6104","6105","1","5723","6105","382","49","50","1","0","","","",
"110.242.69.147","70","340","421","","1000017398.86","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","215","100","-1","-1","2592000","42773","5773","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/js/ubase_5a7b0933.js","-1","15667","15667","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","15667","1000017398.86","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","231","/static/superui/js/ubase_5a7b0933.js","-1","53236","GET","-1","-1","","200","-1","gzip","","","6194","5773","5988","5988","6194","206","5773","6194","421","50","51","1","0","4","","assetOnload",
"220.181.33.24","254","617","297","","1000017398.81","","","","0","211011_ZY_37","5569","LOWEST","","","-1","295","0","5571","-1","0","6472","5854","80","http/1.1","100","3","http://passport.baidu.com/passApi/js/wrapper.js?cdnversion=1633980225114&_=1633980223335","-1","2441","2441","passport.baidu.com:80","application/x-javascript","Low","95","","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","passport.baidu.com","2441","1000017398.81","0","100","0","5568","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","283","421","/passApi/js/wrapper.js?cdnversion=1633980225114&_=1633980223335","-1","58836","GET","1","5854","","200","-1","gzip","","","6151","5854","6149","6149","6151","2","5568","6151","581","51","52","1","0","1","","send",
"103.235.46.39","","1213","574","","1000017398.79","0","","","0","211011_ZY_37","5349","LOWEST","35","","-1","574","0","5351","100","0","35","6087","443","http/1.1","-1","3","https://sp1.baidu.com/5b1ZeDe5KgQFm2e88IuM_a/mwb2.gif?pid=1_79&lid=9843d0900009c2bb&ts=1633980224895&type=et_comm&group=imgLoadSlow&info=%7B%22msg%22%3A%22http%3A%2F%2Fss.bdimg.com%2Fstatic%2Fsuperman%2Fimg%2Fqrcode%2Fqrcode-hover%402x-f9b106a848.png%22%2C%22connectT%22%3A0%2C%22domainLookupT%22%3A0%2C%22duration%22%3A2041.4000004529953%2C%22requestT%22%3A0%2C%22responseT%22%3A3250.399999320507%2C%22startT%22%3A1208.9999988675117%2C%22waitingT%22%3A-1208.9999988675117%2C%22slowLen%22%3A3%2C%22xpath%22%3A%22id(%5C%22s_qrcode_nologin%5C%22)%2FDIV%5B1%5D%2FIMG%5B2%5D%22%7D&dim=%7B%22host%22%3A%22ss.bdimg.com%22%2C%22range%22%3A%222_5s%22%7D","6087","35","","ssl/sp1.baidu.com:443","image/gif","Low","","","-1","-1","other","01A18D4EBB50B8FD0652F2375E29C677","sp1.baidu.com","270","1000017398.79","","100","1","5349","","-1","","353","409","/5b1ZeDe5KgQFm2e88IuM_a/mwb2.gif?pid=1_79&lid=9843d0900009c2bb&ts=1633980224895&type=et_comm&group=imgLoadSlow&info=%7B%22msg%22%3A%22http%3A%2F%2Fss.bdimg.com%2Fstatic%2Fsuperman%2Fimg%2Fqrcode%2Fqrcode-hover%402x-f9b106a848.png%22%2C%22connectT%22%3A0%2C%22domainLookupT%22%3A0%2C%22duration%22%3A2041.4000004529953%2C%22requestT%22%3A0%2C%22responseT%22%3A3250.399999320507%2C%22startT%22%3A1208.9999988675117%2C%22waitingT%22%3A-1208.9999988675117%2C%22slowLen%22%3A3%2C%22xpath%22%3A%22id(%5C%22s_qrcode_nologin%5C%22)%2FDIV%5B1%5D%2FIMG%5B2%5D%22%7D&dim=%7B%22host%22%3A%22ss.bdimg.com%22%2C%22range%22%3A%222_5s%22%7D","5704","33530","GET","0","5704","","200","383","","","","6661","6087","6661","6661","6661","0","5351","6661","1310","52","53","1","0","","","",
"110.242.69.147","70","357","214","","1000017398.87","","","max-age=2592000","0","211011_ZY_37","-1","HIGHEST","","","-1","214","100","-1","-1","2592000","7979","6200","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/css/ubase_9376fdcf.css","-1","2452","2452","ss.bdimg.com:80","text/css","VeryHigh","224","Wed, 10 Nov 2021 19:23:45 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","ss.bdimg.com","2452","1000017398.87","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","231","/static/superui/css/ubase_9376fdcf.css","-1","53236","GET","-1","-1","","200","-1","gzip","","","6414","6200","6414","6414","6414","0","6200","6414","214","53","54","1","0","","","assetOnload",
"103.235.47.69","32","362","378","","1000017398.88","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","348","100","-1","-1","305364149","62770","6282","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","19019","19019","s1.bdstatic.com:80","application/javascript","Low","70","Mon, 16 Jun 2031 02:46:14 GMT","-1","-1","script","01A18D4EBB50B8FD0652F2375E29C677","s1.bdstatic.com","19510","1000017398.88","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","297","/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","48396","GET","-1","-1","","200","-1","gzip","","","6660","6282","6630","6630","6660","30","6282","6660","378","54","55","1","0","1","1","createScript",
"220.181.38.251","","382","277","1","229FF572952DBE6DCB0758F2A9770F7E","","","max-age=86400","-1","211011_ZY_37","4","HIGHEST","","","-1","275","-1","4","-1","","81","543","80","http/1.1","-1","3","http://baidu.com/","-1","81","","baidu.com:80","text/html","VeryHigh","","Tue, 12 Oct 2021 19:24:31 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","baidu.com","386","229FF572952DBE6DCB0758F2A9770F7E","","100","0","4","","-1","","539","108","/","-1","58694","GET","0","543","","200","-1","","1","","820","543","818","818","820","2","4","820","816","0","1","2","0","","","",
"220.181.38.251","","345","275","","1000018699.4","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","275","0","-1","-1","0","318","842","80","http/1.1","-1","3","http://baidu.com/favicon.ico","-1","318","","baidu.com:80","text/plain","High","","","-1","-1","other","6FD70CF3C3C4E3468394FC22B5BA45B7","baidu.com","556","1000018699.4","","100","0","-1","","-1","","-1","108","/favicon.ico","-1","58694","GET","-1","-1","","200","-1","","","","1117","842","1117","1117","1117","0","842","1117","275","1","2","2","0","","","",
"104.193.88.123","","414","1010","","C6CDCBB93C1473142D570954C5566E46","","","private","-1","211011_ZY_37","839","HIGHEST","","","-1","375","-1","841","-1","","322650","1039","80","http/1.1","100","3","http://www.baidu.com/","-1","82714","82714","www.baidu.com:80","text/html","VeryHigh","","Mon, 11 Oct 2021 19:24:09 GMT","-1","-1","other","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","82714","C6CDCBB93C1473142D570954C5566E46","0","100","0","839","","-1","","198","122","/","-1","58446","GET","0","1039","","200","-1","gzip","","","2049","1039","1414","1414","2049","635","841","2049","1208","2","3","2","0","20","2","",
"104.193.88.123","72","612","2833","","1000018699.20","0","","max-age=315360000","0","211011_ZY_37","-1","MEDIUM","497857","","-1","379","100","839","100","315360000","497857","2030","80","http/1.1","-1","3","http://www.baidu.com/img/PC_9635cf8315d36e77d4ebb2829d33fc75.gif","-1","497857","","www.baidu.com:80","image/gif","Low","","Thu, 09 Oct 2031 19:24:32 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","498149","1000018699.20","","100","0","-1","","-1","http://www.baidu.com/","204","118","/img/PC_9635cf8315d36e77d4ebb2829d33fc75.gif","-1","58444","GET","-1","1043","","200","-1","","","","4863","2030","2409","2409","4863","2454","839","4863","3037","3","4","2","0","","","",
"104.193.88.123","72","600","389","","1000018699.23","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","6617","","-1","385","100","-1","100","315360000","6617","2050","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result.png","-1","6617","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","6906","1000018699.23","","100","0","-1","","-1","http://www.baidu.com/","-1","122","/img/flexible/logo/pc/result.png","-1","58446","GET","-1","-1","","200","-1","","","","2439","2050","2435","2435","2439","4","2050","2439","389","4","5","2","0","","","",
"104.193.88.123","72","602","378","","1000018699.24","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","12802","","-1","359","100","2030","100","315360000","12802","2222","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result@2.png","-1","12802","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","13092","1000018699.24","","100","0","-1","","-1","http://www.baidu.com/","192","194","/img/flexible/logo/pc/result@2.png","-1","58462","GET","-1","2222","","200","-1","","","","2600","2222","2581","2581","2600","19","2030","2600","570","5","6","2","0","","","",
"104.193.88.123","72","605","391","","1000018699.25","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","7707","","-1","385","100","2030","100","315360000","7707","2222","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/peak-result.png","-1","7707","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","7996","1000018699.25","","100","0","-1","","-1","http://www.baidu.com/","192","198","/img/flexible/logo/pc/peak-result.png","-1","58464","GET","-1","2222","","200","-1","","","","2613","2222","2607","2607","2613","6","2030","2613","583","6","7","2","0","","","",
"110.242.69.147","217","355","951","","1000018699.42","","","max-age=2592000","0","211011_ZY_37","2027","MEDIUM","","","-1","223","100","2027","-1","2592000","143929","2229","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","48248","48248","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","48248","1000018699.42","0","100","0","2026","","-1","http://www.baidu.com/","202","150","/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","53398","GET","1","2229","","200","-1","gzip","","","3180","2229","2452","2452","3180","728","2026","3180","1154","7","8","2","0","14","15","",
"110.242.69.147","71","394","247","","1000018699.12","0","","max-age=2592000","0","211011_ZY_37","2024","LOWEST","4735","","-1","245","100","2027","100","2592000","4735","2230","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","4735","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","5041","1000018699.12","","100","0","2024","","-1","http://www.baidu.com/","203","151","/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","53400","GET","0","2230","","200","-1","","","","2477","2230","2475","2475","2477","2","2027","2477","450","8","9","2","0","","","",
"110.242.69.147","71","392","251","","1000018699.13","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2697","","-1","250","100","2028","100","2592000","2697","2231","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","2697","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","3002","1000018699.13","","100","0","-1","","-1","http://www.baidu.com/","203","163","/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","53406","GET","-1","2231","","200","-1","","","","2482","2231","2481","2481","2482","1","2028","2482","454","9","10","2","0","","","",
"110.242.69.147","71","391","252","","1000018699.14","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3145","","-1","249","100","2027","100","2592000","3145","2240","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","3145","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","3450","1000018699.14","","100","0","-1","","-1","http://www.baidu.com/","213","155","/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","53402","GET","-1","2240","","200","-1","","","","2492","2240","2489","2489","2492","3","2027","2492","465","10","11","2","0","","","",
"110.242.69.147","71","392","246","","1000018699.15","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2123","","-1","245","100","2028","100","2592000","2123","2252","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","2123","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:33 GMT","-1","-1","parser","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2428","1000018699.15","","100","0","-1","","-1","http://www.baidu.com/","224","159","/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","53404","GET","-1","2252","","200","-1","","","","2498","2252","2497","2497","2498","1","2028","2498","470","11","12","2","0","","","",
